time,date,pm25,pm10,pm,,no2,so2,o3,MQ135,co,temperature,humidity,aqi,aqi_category
18:00:00,2025-06-04,67.9,124,95.95,,36.8,4.2,19.3,20.1,1.43,37,84,126,Moderate
23:00:00,2025-06-04,62.7,114,88.35,,23.1,4,17.2,14.76666667,0.78,38.1,81,109,Moderate
6:00:00,2025-06-04,53.3,109.2,81.25,,15.1,4,18.4,12.5,0.67,30.3,89,106,Moderate
12:00:00,2025-06-04,58.6,95.4,77,,16.8,5.1,25.7,15.86666667,0.73,42.9,72,98,Satisfactory
18:00:00,2025-06-04,62.6,133.4,98,,34.4,5.7,18,19.36666667,1.09,38.1,68,122,Moderate
23:00:00,2025-06-04,57.5,93.8,75.65,,17.6,5.7,21.4,14.9,0.84,36.8,83,96,Satisfactory
6:00:00,2025-06-04,39.2,73.2,56.2,,13.1,4,18,11.7,0.7,31.4,81,73,Satisfactory
12:00:00,2025-06-04,50,97.8,73.9,,19.7,4.9,26,16.86666667,0.84,42.5,66,98,Satisfactory
18:00:00,2025-06-04,55.2,89.6,72.4,,24.3,4.1,19.8,16.06666667,1.02,36.5,67,92,Satisfactory
23:00:00,2025-06-04,50.6,96.2,73.4,,17.8,5,17.9,13.56666667,0.72,39.2,81,96,Satisfactory
6:00:00,2025-06-04,31.5,57.4,44.45,,12,4,19.1,11.7,0.42,31.2,82,57,Satisfactory
12:00:00,2025-06-04,39.3,82.8,61.05,,14.4,4,28,15.46666667,0.66,41.2,73,83,Satisfactory
18:00:00,2025-06-04,80.1,155.7,117.9,,34,4.6,21.9,20.16666667,1.62,38.7,69,167,Moderate
23:00:00,2025-06-04,59.5,126.2,92.85,,21,5.9,23,16.63333333,1.06,39.3,66,117,Moderate
6:00:00,2025-06-04,61.6,118.6,90.1,,18.5,4,17.6,13.36666667,1.05,34,84,112,Moderate
12:00:00,2025-06-04,32.2,60.1,46.15,,12.5,4,32.6,16.36666667,0.54,43.7,73,60,Satisfactory
18:00:00,2025-06-04,61.4,114.5,87.95,,29.2,4,18.7,17.3,1.53,36.8,79,110,Moderate
23:00:00,2025-06-04,57,100,78.5,,18.8,4,23.9,15.56666667,0.73,37.7,73,100,Satisfactory
6:00:00,2025-06-04,50.8,83.5,67.15,,19.1,4,19.8,14.3,0.9,34,82,85,Satisfactory
12:00:00,2025-06-04,48.1,96,72.05,,14.9,4,27.8,15.56666667,0.87,42.7,68,96,Satisfactory
18:00:00,2025-06-04,54.9,99.6,77.25,,26.2,5.2,22.2,17.86666667,1.26,39.1,69,100,Satisfactory
23:00:00,2025-06-04,30.3,54.7,42.5,,11.4,4,21,12.13333333,0.45,37.4,66,55,Satisfactory
6:00:00,2025-06-04,36.4,62.2,49.3,,12,4,17,11,0.5,33.4,93,62,Satisfactory
12:00:00,2025-06-04,52.1,107.4,79.75,,17.4,4,24,15.13333333,0.65,41.2,81,105,Moderate
18:00:00,2025-06-04,77.1,145.6,111.35,,40.3,7.5,19.6,22.46666667,1.48,37.9,73,157,Moderate
23:00:00,2025-06-04,66.2,110.1,88.15,,19.9,6.2,20.7,15.6,0.98,39.7,76,121,Moderate
6:00:00,2025-06-04,35.1,70.6,52.85,,13.1,4,22.2,13.1,0.63,30.2,85,71,Satisfactory
12:00:00,2025-06-04,60.9,97.9,79.4,,20.4,5.3,31.1,18.93333333,0.89,41.5,83,103,Moderate
18:00:00,2025-06-04,49.3,89,69.15,,24.5,4,20.2,16.23333333,1.17,36.4,82,89,Satisfactory
23:00:00,2025-06-04,34.3,62.3,48.3,,12.2,4,23.1,13.1,0.49,39.6,83,62,Satisfactory
6:00:00,2025-06-04,55.7,111.7,83.7,,22.5,4,23.8,16.76666667,0.87,32,94,108,Moderate
12:00:00,2025-06-04,42.2,69.8,56,,17.6,4,26,15.86666667,0.51,41.5,73,70,Satisfactory
18:00:00,2025-06-04,62,116.9,89.45,,25.1,5.9,19.3,16.76666667,1.18,38.2,84,111,Moderate
23:00:00,2025-06-04,66.3,132.8,99.55,,20.9,4.7,20.4,15.33333333,1.17,39.7,74,122,Moderate
6:00:00,2025-06-04,39.4,63.6,51.5,,11.7,4,16.7,10.8,0.61,32.2,90,66,Satisfactory
12:00:00,2025-06-04,66.5,112.9,89.7,,21.8,5.1,29.8,18.9,1.05,44.1,74,122,Moderate
18:00:00,2025-06-04,53.9,88.6,71.25,,25.9,4,23.7,17.86666667,1.23,38.4,69,90,Satisfactory
23:00:00,2025-06-04,50.5,83.6,67.05,,18.6,4.8,20,14.46666667,0.67,37.9,83,84,Satisfactory
6:00:00,2025-06-04,66.4,132.8,99.6,,22.5,4,17.8,14.76666667,1.05,32.5,97,122,Moderate
12:00:00,2025-06-04,56,108.1,82.05,,20.4,4,32.8,19.06666667,0.87,41.5,78,105,Moderate
18:00:00,2025-06-04,80.1,174,127.05,,45.3,7.3,17.7,23.43333333,1.51,36.3,73,167,Moderate
23:00:00,2025-06-04,64.5,136.7,100.6,,19.5,6,18,14.5,1.11,38.3,78,124,Moderate
6:00:00,2025-06-04,40.7,86.6,63.65,,14.9,5.1,21.1,13.7,0.5,32.4,80,87,Satisfactory
12:00:00,2025-06-04,63,123.8,93.4,,24.3,6,27.4,19.23333333,1.01,42.4,79,116,Moderate
18:00:00,2025-06-04,75.8,129.5,102.65,,40.3,7.7,20.2,22.73333333,1.36,36.2,74,153,Moderate
23:00:00,2025-06-04,67.4,123.5,95.45,,22.2,7.5,23.1,17.6,0.93,39.4,84,125,Moderate
6:00:00,2025-06-05,75.9,124.9,100.4,,28,8.2,16.3,17.5,1.26,30.7,85,153,Moderate
12:00:00,2025-06-05,47.8,96.6,72.2,,19.7,5.1,31.8,18.86666667,0.61,42.8,75,97,Satisfactory
18:00:00,2025-06-05,100.5,178.2,139.35,,48.3,11.8,18.3,26.13333333,2.08,36,76,235,Poor
23:00:00,2025-06-05,83.9,174.7,129.3,,33.6,9.3,22.8,21.9,1.01,36.3,82,180,Moderate
6:00:00,2025-06-05,50.4,92.5,71.45,,20.3,4.5,17.9,14.23333333,0.67,31.5,98,92,Satisfactory
12:00:00,2025-06-05,42.7,91.7,67.2,,16.4,4.7,32.2,17.76666667,0.68,43.5,80,92,Satisfactory
18:00:00,2025-06-05,72.9,127.3,100.1,,31.1,7.8,22.5,20.46666667,1.45,38.2,85,143,Moderate
23:00:00,2025-06-05,75.3,164.3,119.8,,30.7,9.9,19.6,20.06666667,1.26,39.2,76,151,Moderate
6:00:00,2025-06-05,63.5,105,84.25,,21.8,4.9,23.7,16.8,0.94,30.1,98,112,Moderate
12:00:00,2025-06-05,31.7,62.2,46.95,,12.7,4,29.2,15.3,0.41,41.4,79,62,Satisfactory
18:00:00,2025-06-05,91.8,181.5,136.65,,40.5,10.9,20.3,23.9,2.05,36.4,81,206,Poor
23:00:00,2025-06-05,36.7,67.1,51.9,,13.6,4.2,16.6,11.46666667,0.52,39.9,77,67,Satisfactory
6:00:00,2025-06-05,31,51.2,41.1,,10.4,4,17.8,10.73333333,0.4,33,80,52,Satisfactory
12:00:00,2025-06-05,73.1,157.3,115.2,,24.8,6.2,25.8,18.93333333,1.12,44.3,80,144,Moderate
18:00:00,2025-06-05,54,90.4,72.2,,28,5.5,23.3,18.93333333,1.25,36.8,83,90,Satisfactory
23:00:00,2025-06-05,61.1,132.9,97,,17.5,6.1,21.7,15.1,1,39.2,85,122,Moderate
6:00:00,2025-06-05,41.8,91.9,66.85,,15.2,4.3,19.6,13.03333333,0.55,30.5,85,92,Satisfactory
12:00:00,2025-06-05,73,157.5,115.25,,28.3,7.6,25.3,20.4,0.98,44.7,70,143,Moderate
18:00:00,2025-06-05,80,173.5,126.75,,37.6,7.9,23.5,23,2.01,39,81,167,Moderate
23:00:00,2025-06-05,42.5,90.3,66.4,,15.7,4.2,20.1,13.33333333,0.62,38.2,70,90,Satisfactory
6:00:00,2025-06-05,30.5,59.4,44.95,,10.7,4,16.1,10.26666667,0.45,32.6,97,59,Satisfactory
12:00:00,2025-06-05,45.3,87.2,66.25,,15.8,4,32.9,17.56666667,0.81,43,70,87,Satisfactory
18:00:00,2025-06-05,67.2,107.8,87.5,,41,6,23.6,23.53333333,1.52,38,81,124,Moderate
23:00:00,2025-06-05,68.5,124.9,96.7,,27.4,5.8,18.5,17.23333333,0.96,37,84,128,Moderate
6:00:00,2025-06-05,65.1,105.4,85.25,,20.6,4.7,21.9,15.73333333,0.97,33.1,95,117,Moderate
12:00:00,2025-06-05,67.3,146.4,106.85,,23.6,4,28.3,18.63333333,1.16,41.8,81,131,Moderate
18:00:00,2025-06-05,82.7,167,124.85,,34.7,8.5,20.1,21.1,1.91,37.5,84,176,Moderate
23:00:00,2025-06-05,58.1,93.8,75.95,,22.9,4,23.2,16.7,0.72,36.9,82,97,Satisfactory
6:00:00,2025-06-05,32.8,64.7,48.75,,12.8,4,16.8,11.2,0.43,33.5,84,65,Satisfactory
12:00:00,2025-06-05,60.8,127.9,94.35,,20,4,29.6,17.86666667,1.09,43.7,74,119,Moderate
18:00:00,2025-06-05,78.4,132.2,105.3,,41,6.5,21.5,23,1.84,38,77,161,Moderate
23:00:00,2025-06-05,62.5,128.5,95.5,,20.5,4,17.7,14.06666667,0.79,38,65,119,Moderate
6:00:00,2025-06-05,28.8,55.5,42.15,,9.4,4,18.7,10.7,0.36,30.1,80,56,Satisfactory
12:00:00,2025-06-05,40.2,66.8,53.5,,14.2,4,27.4,15.2,0.65,42.9,73,67,Satisfactory
18:00:00,2025-06-05,81.9,147.3,114.6,,48.8,7.8,23.8,26.8,1.71,38,76,173,Moderate
23:00:00,2025-06-05,64.4,127,95.7,,26.7,4.4,18.2,16.43333333,0.79,36.1,83,118,Moderate
6:00:00,2025-06-05,59.2,108.3,83.75,,23.2,4,16.5,14.56666667,0.96,33,92,106,Moderate
12:00:00,2025-06-05,65.5,125.3,95.4,,26.3,6.6,24.7,19.2,0.88,41.5,79,118,Moderate
18:00:00,2025-06-05,69.2,145.2,107.2,,25.7,4.4,18,16.03333333,1.62,37.7,79,131,Moderate
23:00:00,2025-06-05,29.1,59.2,44.15,,11.7,4,23.4,13.03333333,0.38,37.4,81,59,Satisfactory
6:00:00,2025-06-05,27.9,57.3,42.6,,9.5,4,19.4,10.96666667,0.46,31.9,84,57,Satisfactory
12:00:00,2025-06-05,61.9,128.7,95.3,,24.2,4.8,24.5,17.83333333,0.91,43.9,75,119,Moderate
18:00:00,2025-06-05,74.6,123.4,99,,46.7,6.7,18.7,24.03333333,1.44,37.1,82,149,Moderate
23:00:00,2025-06-05,63.1,115.7,89.4,,20.5,4.4,18.6,14.5,0.9,39.5,68,110,Moderate
6:00:00,2025-06-05,59.4,129.4,94.4,,18.1,4,20.2,14.1,0.78,32.1,99,120,Moderate
12:00:00,2025-06-05,27.7,55.1,41.4,,9.5,4,24.8,12.76666667,0.34,41.4,84,55,Satisfactory
18:00:00,2025-06-05,54.4,116,85.2,,22.3,4.8,20.9,16,1.18,38.3,69,111,Moderate
23:00:00,2025-06-05,46.6,87.4,67,,15.7,4,18.9,12.86666667,0.72,38.2,75,87,Satisfactory
6:00:00,2025-06-05,45.4,79.6,62.5,,14,4,22.6,13.53333333,0.81,32.3,91,80,Satisfactory
12:00:00,2025-06-05,46.5,98,72.25,,18.5,4,26.9,16.46666667,0.77,43,78,98,Satisfactory
18:00:00,2025-06-05,30.8,64.7,47.75,,18.6,4,19.9,14.16666667,0.65,38.2,76,65,Satisfactory
23:00:00,2025-06-05,57.5,106.2,81.85,,21.6,5.1,21.6,16.1,0.7,36.6,77,104,Moderate
6:00:00,2025-06-05,48.2,79.5,63.85,,18.9,4,23.6,15.5,0.73,32.6,90,80,Satisfactory
12:00:00,2025-06-05,51.5,98.6,75.05,,20.4,4,29.6,18,0.9,44.5,69,99,Satisfactory
18:00:00,2025-06-05,71.7,116.4,94.05,,27.6,6.7,16.4,16.9,1.39,36.8,85,139,Moderate
23:00:00,2025-06-05,34.1,74.6,54.35,,13.1,4,21.8,12.96666667,0.55,36.5,67,75,Satisfactory
6:00:00,2025-06-05,67.1,113.2,90.15,,25.8,6.1,23.8,18.56666667,1.12,32.4,91,124,Moderate
12:00:00,2025-06-05,47.7,101.4,74.55,,18.5,4,31.7,18.06666667,0.74,43.6,73,101,Moderate
18:00:00,2025-06-05,61.6,99.3,80.45,,35.2,5.3,20.2,20.23333333,1.41,39.8,82,105,Moderate
23:00:00,2025-06-05,32.3,54.4,43.35,,12.1,4,19.2,11.76666667,0.44,37.7,83,54,Satisfactory
6:00:00,2025-06-05,42,76.8,59.4,,12.2,4,16.4,10.86666667,0.64,33.9,85,77,Satisfactory
12:00:00,2025-06-05,49,93,71,,16.3,4.7,24,15,0.85,42.4,82,93,Satisfactory
18:00:00,2025-06-05,73.2,134.2,103.7,,35.7,4.9,18.7,19.76666667,1.72,39.3,79,144,Moderate
23:00:00,2025-06-05,57.2,121.8,89.5,,22.4,4,20.5,15.63333333,0.96,38.8,76,115,Moderate
6:00:00,2025-06-05,45.9,94.7,70.3,,13.5,4,18.9,12.13333333,0.75,33.7,94,95,Satisfactory
12:00:00,2025-06-05,62.1,122.6,92.35,,19.2,4,35.4,19.53333333,1.09,42,83,115,Moderate
18:00:00,2025-06-05,45.2,72.6,58.9,,19.3,4,17,13.43333333,0.9,36.7,71,75,Satisfactory
23:00:00,2025-06-05,37,74.4,55.7,,10.8,4,17.3,10.7,0.61,36.7,69,74,Satisfactory
6:00:00,2025-06-05,60.6,112.7,86.65,,22.1,6,19.3,15.8,1.06,33.9,80,108,Moderate
12:00:00,2025-06-05,55.6,116.4,86,,19.2,5.4,32.4,19,0.87,43.4,73,111,Moderate
18:00:00,2025-06-05,58.8,121,89.9,,33.1,4.5,20.8,19.46666667,1.08,39.2,72,114,Moderate
23:00:00,2025-06-05,65.7,112,88.85,,22.1,4,18,14.7,0.97,39.8,80,119,Moderate
6:00:00,2025-06-05,60.5,124.8,92.65,,18.9,4,17,13.3,0.92,30.1,97,117,Moderate
12:00:00,2025-06-05,53.9,97.1,75.5,,20.6,4,25.8,16.8,0.74,41.7,81,97,Satisfactory
18:00:00,2025-06-05,78.5,163.6,121.05,,41.2,6.9,20.9,23,1.75,38.4,68,162,Moderate
23:00:00,2025-06-05,53.8,106.9,80.35,,22.2,4.9,19,15.36666667,0.79,38.4,73,105,Moderate
6:00:00,2025-06-05,68.7,120.6,94.65,,21.3,5.7,22.7,16.56666667,0.85,33.6,83,129,Moderate
12:00:00,2025-06-05,44.7,78.8,61.75,,16.5,4.4,25.2,15.36666667,0.66,42.6,71,79,Satisfactory
18:00:00,2025-06-05,41.6,72.1,56.85,,24.5,4,18,15.5,0.71,37.1,77,72,Satisfactory
23:00:00,2025-06-05,51.7,105.1,78.4,,18,4,19.1,13.7,0.85,37,81,103,Moderate
6:00:00,2025-06-05,56.6,101.8,79.2,,20.2,4,18.8,14.33333333,1.02,33.4,89,101,Moderate
12:00:00,2025-06-05,53.1,103.2,78.15,,21.1,4,28.8,17.96666667,0.64,42.5,82,102,Moderate
18:00:00,2025-06-05,77.1,137.8,107.45,,40.1,7.3,19.6,22.33333333,1.87,39.2,68,157,Moderate
23:00:00,2025-06-05,38,80.7,59.35,,12.2,4,23.7,13.3,0.48,36.4,69,81,Satisfactory
6:00:00,2025-06-05,64.5,136,100.25,,20.9,6.6,16,14.5,0.81,32,89,124,Moderate
12:00:00,2025-06-05,59.4,107.2,83.3,,20.5,5.4,28.4,18.1,0.83,42,75,105,Moderate
18:00:00,2025-06-05,63.8,127.5,95.65,,38.3,4,19.6,20.63333333,1.41,36.5,84,118,Moderate
23:00:00,2025-06-05,38.9,67.1,53,,11.5,4,19.8,11.76666667,0.48,37.8,81,67,Satisfactory
6:00:00,2025-06-05,76.5,133.7,105.1,,28.5,9.9,16.8,18.4,1.23,32.5,88,155,Moderate
12:00:00,2025-06-05,65.6,116.3,90.95,,24.6,7.9,29.1,20.53333333,0.82,40.9,73,119,Moderate
18:00:00,2025-06-05,72.3,119.8,96.05,,32.7,5.6,23.1,20.46666667,1.59,39.1,74,141,Moderate
23:00:00,2025-06-05,59.1,111.9,85.5,,21.4,4.5,16.7,14.2,0.99,36.9,73,108,Moderate
6:00:00,2025-06-06,44.3,82.7,63.5,,15.9,4.5,17.4,12.6,0.69,32.3,95,83,Satisfactory
12:00:00,2025-06-06,61.9,116.5,89.2,,25.5,7.2,31.8,21.5,1.05,41.2,76,111,Moderate
18:00:00,2025-06-06,94.2,159.6,126.9,,43.5,9.4,21.1,24.66666667,2.31,37.6,84,214,Poor
23:00:00,2025-06-06,76.8,168,122.4,,31.2,9.2,22.6,21,1.19,36.4,82,156,Moderate
6:00:00,2025-06-06,73.4,154.9,114.15,,22.1,7.7,23,17.6,0.93,30.1,89,145,Moderate
12:00:00,2025-06-06,68.2,116.9,92.55,,28.5,8.2,33.4,23.36666667,1.08,44.1,71,127,Moderate
18:00:00,2025-06-06,70.4,114.9,92.65,,30.5,5.9,21.8,19.4,1.69,36.3,85,135,Moderate
23:00:00,2025-06-06,81.7,167.5,124.6,,25.1,6.6,19.9,17.2,1.36,37.2,84,172,Moderate
6:00:00,2025-06-06,41.4,66.9,54.15,,14.5,5.3,21.2,13.66666667,0.57,31.1,81,69,Satisfactory
12:00:00,2025-06-06,59.8,124.6,92.2,,19.8,7.8,31.8,19.8,0.78,44.6,82,116,Moderate
18:00:00,2025-06-06,71.6,152.4,112,,30.3,8.1,20.7,19.7,1.29,39.4,83,139,Moderate
23:00:00,2025-06-06,36.9,77.8,57.35,,11.7,4,20.5,12.06666667,0.6,37,70,78,Satisfactory
6:00:00,2025-06-06,71.6,114.8,93.2,,28.2,8.9,23.4,20.16666667,1.03,31.5,87,139,Moderate
12:00:00,2025-06-06,69.8,126.1,97.95,,23.2,6.1,35.5,21.6,1.25,43.8,74,133,Moderate
18:00:00,2025-06-06,83.9,178.2,131.05,,46.2,6.9,16.3,23.13333333,1.57,36.5,80,180,Moderate
23:00:00,2025-06-06,68.8,121.3,95.05,,21.1,6.8,21.3,16.4,1.18,38.2,74,129,Moderate
6:00:00,2025-06-06,71.7,132.5,102.1,,22,5.6,22.2,16.6,1.01,30.5,96,139,Moderate
12:00:00,2025-06-06,38.8,66.8,52.8,,10.9,4,29.1,14.66666667,0.49,44.8,67,67,Satisfactory
18:00:00,2025-06-06,66.4,120,93.2,,33,4.2,18.8,18.66666667,1.16,38.9,74,121,Moderate
23:00:00,2025-06-06,31.4,62.2,46.8,,12.5,4,22.1,12.86666667,0.49,38.2,77,62,Satisfactory
6:00:00,2025-06-06,52.3,111,81.65,,19.3,4,16.1,13.13333333,0.64,31.1,92,107,Moderate
12:00:00,2025-06-06,38.9,63.6,51.25,,12.5,4,29.9,15.46666667,0.57,44.3,77,65,Satisfactory
18:00:00,2025-06-06,42.5,82.4,62.45,,22.9,4,22.2,16.36666667,1.05,36.8,78,82,Satisfactory
23:00:00,2025-06-06,71.9,124.2,98.05,,29.7,6.6,22.5,19.6,1.18,36.5,82,140,Moderate
6:00:00,2025-06-06,61.7,113,87.35,,22.6,5.9,22.7,17.06666667,1.06,33.6,82,109,Moderate
12:00:00,2025-06-06,61.1,132.4,96.75,,23,5.6,33.6,20.73333333,0.95,43.4,69,122,Moderate
18:00:00,2025-06-06,87.9,151.2,119.55,,49.6,8,16.3,24.63333333,1.67,39.1,78,193,Moderate
23:00:00,2025-06-06,65.4,141.2,103.3,,26.5,5.9,23.2,18.53333333,1.11,40,78,127,Moderate
6:00:00,2025-06-06,63.7,136.2,99.95,,21.2,5.5,17.9,14.86666667,0.79,32.5,86,124,Moderate
12:00:00,2025-06-06,60.1,116.2,88.15,,19.2,4.1,31.7,18.33333333,0.83,42,72,111,Moderate
18:00:00,2025-06-06,60.8,117.1,88.95,,33.7,6,20.3,20,1.34,38.2,76,111,Moderate
23:00:00,2025-06-06,30.7,65.3,48,,8.7,4,19,10.56666667,0.54,39.3,65,65,Satisfactory
6:00:00,2025-06-06,32,70.1,51.05,,10.3,4,23.4,12.56666667,0.42,33.2,90,70,Satisfactory
12:00:00,2025-06-06,40.2,86.1,63.15,,13.6,4,33.2,16.93333333,0.69,43.2,68,86,Satisfactory
18:00:00,2025-06-06,64,127.3,95.65,,38,4.9,18.7,20.53333333,1.19,37.5,76,118,Moderate
23:00:00,2025-06-06,32,64.4,48.2,,10.5,4,21.8,12.1,0.42,38.5,65,64,Satisfactory
6:00:00,2025-06-06,38,79.8,58.9,,10.8,4,17.5,10.76666667,0.53,31.7,93,80,Satisfactory
12:00:00,2025-06-06,59.4,110.5,84.95,,23.5,6,32.5,20.66666667,0.8,44.7,74,107,Moderate
18:00:00,2025-06-06,34.3,64.8,49.55,,15.8,4,19.5,13.1,0.67,36.1,77,65,Satisfactory
23:00:00,2025-06-06,27.7,58.3,43,,10.8,4,17,10.6,0.48,38.7,74,58,Satisfactory
6:00:00,2025-06-06,57.1,92,74.55,,18.2,5.3,22.8,15.43333333,0.81,33.6,88,95,Satisfactory
12:00:00,2025-06-06,55.9,122.4,89.15,,22.5,4.8,26.1,17.8,0.98,44.1,84,115,Moderate
18:00:00,2025-06-06,64.7,106.6,85.65,,32.9,6.1,20.7,19.9,1.58,39.2,81,116,Moderate
23:00:00,2025-06-06,53.9,114.6,84.25,,21.7,4.7,16.7,14.36666667,0.86,36.2,79,110,Moderate
6:00:00,2025-06-06,47.3,76.1,61.7,,14.3,4,20.4,12.9,0.64,33.6,84,79,Satisfactory
12:00:00,2025-06-06,29.8,48.8,39.3,,8.4,4,35.9,16.1,0.42,41,83,50,Good
18:00:00,2025-06-06,67.6,131.6,99.6,,31.6,5.9,17.9,18.46666667,1.66,37.3,83,125,Moderate
23:00:00,2025-06-06,48.9,107.3,78.1,,15.9,4.9,16.4,12.4,0.63,37,76,105,Moderate
6:00:00,2025-06-06,33.7,66.5,50.1,,12.6,4,17.5,11.36666667,0.43,32.4,81,66,Satisfactory
12:00:00,2025-06-06,61.1,101.5,81.3,,20.8,4.5,29.4,18.23333333,0.94,42.1,77,104,Moderate
18:00:00,2025-06-06,55.2,99.8,77.5,,32.2,4.7,20.6,19.16666667,1.19,36.4,85,100,Satisfactory
23:00:00,2025-06-06,56.5,114.9,85.7,,19.2,5.6,21.9,15.56666667,0.95,37.8,71,110,Moderate
6:00:00,2025-06-06,42.2,73.2,57.7,,14.9,4,19.2,12.7,0.75,33.7,94,73,Satisfactory
12:00:00,2025-06-06,60.7,124.4,92.55,,18.3,5.1,27.3,16.9,0.85,44.5,72,116,Moderate
18:00:00,2025-06-06,73.1,147.7,110.4,,42.3,6.3,18.4,22.33333333,1.31,37.3,83,144,Moderate
23:00:00,2025-06-06,32.3,53.3,42.8,,10.3,4,20.5,11.6,0.47,36.5,70,54,Satisfactory
6:00:00,2025-06-06,35,71.2,53.1,,11.8,4,21.4,12.4,0.43,32.4,98,71,Satisfactory
12:00:00,2025-06-06,41.3,79.8,60.55,,12.7,4.1,32.5,16.43333333,0.54,44.1,71,80,Satisfactory
18:00:00,2025-06-06,73.4,150.9,112.15,,34.3,4.6,23.5,20.8,1.25,39.9,79,145,Moderate
23:00:00,2025-06-06,62.1,122.3,92.2,,23.2,5.2,21.9,16.76666667,1.01,38.7,70,115,Moderate
6:00:00,2025-06-06,33.7,65.5,49.6,,10.6,4,18.9,11.16666667,0.4,33.1,84,66,Satisfactory
12:00:00,2025-06-06,56.2,91.4,73.8,,18.9,5.6,26.6,17.03333333,0.72,43.9,84,94,Satisfactory
18:00:00,2025-06-06,74.3,156.7,115.5,,44.2,5.8,16.9,22.3,1.84,37.1,73,148,Moderate
23:00:00,2025-06-06,51.5,92.8,72.15,,17.2,4,16.3,12.5,0.7,37.3,70,93,Satisfactory
6:00:00,2025-06-06,61.8,117.6,89.7,,18.9,4.6,16.2,13.23333333,1.1,30.2,93,112,Moderate
12:00:00,2025-06-06,59.2,104.3,81.75,,17.9,5.4,35.4,19.56666667,0.73,41.4,76,103,Moderate
18:00:00,2025-06-06,67.7,109.6,88.65,,31.2,6.4,16.3,17.96666667,1.38,37,72,126,Moderate
23:00:00,2025-06-06,48.1,80.3,64.2,,13.8,4.2,19.5,12.5,0.71,37.1,71,80,Satisfactory
6:00:00,2025-06-06,66.6,134.5,100.55,,24.1,5.1,21.8,17,0.87,32.6,89,123,Moderate
12:00:00,2025-06-06,65.8,135.8,100.8,,18.5,6.7,24.5,16.56666667,1.09,42.2,72,124,Moderate
18:00:00,2025-06-06,69.8,121.2,95.5,,42.4,4.1,19.7,22.06666667,1.41,39.3,67,133,Moderate
23:00:00,2025-06-06,36.5,68.6,52.55,,11.8,4,23.8,13.2,0.6,38.6,84,69,Satisfactory
6:00:00,2025-06-06,27,55.8,41.4,,10.8,4,20.8,11.86666667,0.33,31.5,96,56,Satisfactory
12:00:00,2025-06-06,50.4,84.5,67.45,,20.5,4,26.5,17,0.74,43.9,83,84,Satisfactory
18:00:00,2025-06-06,75.4,158.5,116.95,,36.4,6.2,18.2,20.26666667,1.33,39.5,80,151,Moderate
23:00:00,2025-06-06,64.3,136.6,100.45,,22.9,4,19.3,15.4,0.88,39.2,84,124,Moderate
6:00:00,2025-06-06,41.3,74.5,57.9,,16.4,4,20.3,13.56666667,0.7,33.6,82,74,Satisfactory
12:00:00,2025-06-06,65.6,130.2,97.9,,20.7,5.3,31.1,19.03333333,0.85,41.8,78,120,Moderate
18:00:00,2025-06-06,82.9,156.9,119.9,,37.9,5.3,16.4,19.86666667,1.84,38.7,84,176,Moderate
23:00:00,2025-06-06,58.6,100.2,79.4,,21,4,16.6,13.86666667,1,38.9,75,100,Satisfactory
6:00:00,2025-06-06,54.8,120.1,87.45,,18.4,4.5,21.5,14.8,0.77,32.9,94,113,Moderate
12:00:00,2025-06-06,51.5,101.7,76.6,,21.1,4,31,18.7,0.73,42.1,80,101,Moderate
18:00:00,2025-06-06,35.5,70.3,52.9,,17.8,4,23.1,14.96666667,0.81,39.4,78,70,Satisfactory
23:00:00,2025-06-06,49.4,85.7,67.55,,20.5,4,22.3,15.6,0.65,39.6,72,86,Satisfactory
6:00:00,2025-06-06,69.3,131.7,100.5,,28.1,5.4,21.7,18.4,0.98,32.6,99,131,Moderate
12:00:00,2025-06-06,36.4,63.2,49.8,,13.9,4,30.6,16.16666667,0.63,41.8,68,63,Satisfactory
18:00:00,2025-06-06,68,117.7,92.85,,36,5.3,19.5,20.26666667,1.61,39.9,74,127,Moderate
23:00:00,2025-06-06,54.8,107.9,81.35,,15.9,5.2,20.2,13.76666667,0.78,36.5,73,105,Moderate
6:00:00,2025-06-06,65.6,121.4,93.5,,23.9,8.4,17.2,16.5,0.94,33.9,84,119,Moderate
12:00:00,2025-06-06,43.7,71.4,57.55,,18.1,4.2,31.6,17.96666667,0.56,42.7,76,73,Satisfactory
18:00:00,2025-06-06,41.8,77.9,59.85,,24.1,4.4,17,15.16666667,0.79,36.6,74,78,Satisfactory
23:00:00,2025-06-06,66.3,141.7,104,,27.7,7.3,17.7,17.56666667,1,38.5,71,128,Moderate
6:00:00,2025-06-07,39.1,74.3,56.7,,15.4,4.1,19.9,13.13333333,0.57,33.8,83,74,Satisfactory
12:00:00,2025-06-07,71.7,133.4,102.55,,21.1,8.8,35.8,21.9,1.02,44.5,81,139,Moderate
18:00:00,2025-06-07,67.8,113.1,90.45,,23.1,8.2,16.1,15.8,1.21,39,73,126,Moderate
23:00:00,2025-06-07,64.6,114.1,89.35,,24.5,7.4,18.1,16.66666667,0.88,38.9,81,115,Moderate
6:00:00,2025-06-07,47.6,77.7,62.65,,18.6,4.2,16.2,13,0.7,30.8,95,79,Satisfactory
12:00:00,2025-06-07,41.7,70.7,56.2,,12.2,4.8,30.8,15.93333333,0.73,44.1,82,71,Satisfactory
