time,date,pm,MQ135,co,temperature,humidity,aqi,aqi_category
6:00:00,2024-08-16,51.25,11.96666667,0.56,25.3,98,65,Satisfactory
12:00:00,2024-08-16,23.25,15.7,0.3,36.0,76,31,Good
18:00:00,2024-08-16,63.1,14.43333333,0.8,32.4,78,86,Satisfactory
23:00:00,2024-08-16,59.8,12.2,0.6,31.5,94,79,Satisfactory
6:00:00,2024-08-16,48.35,11.8,0.62,27.5,93,62,Satisfactory
12:00:00,2024-08-16,23.45,14.63333333,0.3,36.9,78,32,Good
18:00:00,2024-08-16,63.85,14.66666667,0.96,30.0,75,81,Satisfactory
23:00:00,2024-08-16,31.5,9.733333333,0.31,31.7,78,42,Good
6:00:00,2024-08-16,25.8,10.93333333,0.3,24.7,99,35,Good
12:00:00,2024-08-16,67.8,15.76666667,0.52,35.7,75,92,Satisfactory
18:00:00,2024-08-16,67.4,15.5,0.79,30.0,86,88,Satisfactory
23:00:00,2024-08-16,26.4,9.633333333,0.3,31.5,79,36,Good
6:00:00,2024-08-16,63.05,11.56666667,0.5,24.8,100,85,Satisfactory
12:00:00,2024-08-16,23.35,14.06666667,0.3,35.2,75,30,Good
18:00:00,2024-08-16,72.3,15.13333333,0.91,31.5,82,97,Satisfactory
23:00:00,2024-08-16,24.85,9.533333333,0.3,32.6,90,32,Good
6:00:00,2024-08-16,53.45,11.36666667,0.63,26.2,100,67,Satisfactory
12:00:00,2024-08-16,31.75,15.86666667,0.3,37.2,84,42,Good
18:00:00,2024-08-16,72.6,18.43333333,0.88,34.0,81,93,Satisfactory
23:00:00,2024-08-16,63.0,12.96666667,0.59,30.4,78,86,Satisfactory
6:00:00,2024-08-16,66.15,12.2,0.52,24.5,100,90,Satisfactory
12:00:00,2024-08-16,25.7,15.86666667,0.3,38.5,88,33,Good
18:00:00,2024-08-16,68.8,17.56666667,0.99,32.7,92,87,Satisfactory
23:00:00,2024-08-16,26.45,11.73333333,0.3,30.3,81,33,Good
6:00:00,2024-08-16,48.4,11.36666667,0.58,25.9,100,62,Satisfactory
12:00:00,2024-08-16,55.45,15.43333333,0.54,35.9,87,73,Satisfactory
18:00:00,2024-08-16,64.4,16.7,0.85,31.6,76,81,Satisfactory
23:00:00,2024-08-16,25.7,11.96666667,0.3,30.9,89,34,Good
6:00:00,2024-08-16,49.45,13.33333333,0.52,27.4,94,63,Satisfactory
12:00:00,2024-08-16,64.45,15.06666667,0.62,38.6,88,83,Satisfactory
18:00:00,2024-08-16,60.45,16.6,1.01,33.5,79,76,Satisfactory
23:00:00,2024-08-16,31.9,10.9,0.34,33.7,90,42,Good
6:00:00,2024-08-17,39.1,11.86666667,0.39,24.4,100,52,Satisfactory
12:00:00,2024-08-17,72.2,16.23333333,0.79,35.9,82,99,Satisfactory
18:00:00,2024-08-17,34.25,11.66666667,0.42,30.4,87,45,Good
23:00:00,2024-08-17,62.3,13.43333333,0.66,31.4,88,82,Satisfactory
6:00:00,2024-08-17,19.85,9.9,0.3,25.1,98,25,Good
12:00:00,2024-08-17,27.75,15.76666667,0.35,38.5,87,36,Good
18:00:00,2024-08-17,36.0,11.6,0.41,31.2,76,49,Good
23:00:00,2024-08-17,60.05,12.6,0.64,31.5,88,82,Satisfactory
6:00:00,2024-08-17,37.85,10.53333333,0.41,24.7,100,50,Good
12:00:00,2024-08-17,77.15,16.63333333,0.88,38.6,93,101,Moderate
18:00:00,2024-08-17,32.25,10.5,0.49,33.9,91,44,Good
23:00:00,2024-08-17,26.65,11.03333333,0.3,34.0,79,36,Good
6:00:00,2024-08-17,23.8,10.03333333,0.3,24.3,93,31,Good
12:00:00,2024-08-17,54.85,16.1,0.57,35.0,89,70,Satisfactory
18:00:00,2024-08-17,31.3,11.63333333,0.45,30.8,77,43,Good
23:00:00,2024-08-17,50.9,12.9,0.48,32.3,90,66,Satisfactory
6:00:00,2024-08-17,42.85,12.03333333,0.44,25.5,92,54,Satisfactory
12:00:00,2024-08-17,38.05,15.76666667,0.36,37.5,86,52,Satisfactory
18:00:00,2024-08-17,53.65,12.9,0.83,33.1,90,68,Satisfactory
23:00:00,2024-08-17,61.3,11.16666667,0.56,33.1,81,82,Satisfactory
6:00:00,2024-08-17,47.15,12.16666667,0.58,27.9,100,61,Satisfactory
12:00:00,2024-08-17,57.0,16.1,0.62,37.2,89,72,Satisfactory
18:00:00,2024-08-17,39.3,11.73333333,0.46,31.4,82,54,Satisfactory
23:00:00,2024-08-17,52.85,11.1,0.58,33.6,80,68,Satisfactory
6:00:00,2024-08-17,22.0,9.933333333,0.3,27.6,100,29,Good
12:00:00,2024-08-17,61.9,16.9,0.59,37.7,93,78,Satisfactory
18:00:00,2024-08-17,29.65,9.966666667,0.4,33.0,81,38,Good
23:00:00,2024-08-17,54.25,12.06666667,0.52,33.3,89,70,Satisfactory
6:00:00,2024-08-17,51.1,10.0,0.43,27.3,90,69,Satisfactory
12:00:00,2024-08-17,55.0,14.8,0.48,37.1,83,73,Satisfactory
18:00:00,2024-08-17,28.8,10.86666667,0.34,30.0,85,37,Good
23:00:00,2024-08-17,31.7,12.03333333,0.36,33.4,77,42,Good
6:00:00,2024-08-17,46.85,11.4,0.44,26.3,98,60,Satisfactory
12:00:00,2024-08-17,43.9,16.83333333,0.55,35.8,93,56,Satisfactory
18:00:00,2024-08-17,72.05,13.2,0.88,32.4,81,98,Satisfactory
23:00:00,2024-08-17,53.0,11.7,0.48,33.3,94,72,Satisfactory
6:00:00,2024-08-17,19.85,9.366666667,0.3,26.8,99,25,Good
12:00:00,2024-08-17,52.7,14.43333333,0.57,36.7,93,68,Satisfactory
18:00:00,2024-08-17,53.6,10.9,0.88,32.2,95,69,Satisfactory
23:00:00,2024-08-17,58.95,12.06666667,0.64,30.2,82,81,Satisfactory
6:00:00,2024-08-17,25.1,12.0,0.3,26.7,96,34,Good
12:00:00,2024-08-17,29.55,13.5,0.3,36.8,83,40,Good
18:00:00,2024-08-17,56.4,11.26666667,0.76,32.3,81,77,Satisfactory
23:00:00,2024-08-17,35.4,11.46666667,0.33,32.2,93,45,Good
6:00:00,2024-08-17,48.95,11.56666667,0.53,26.7,94,64,Satisfactory
12:00:00,2024-08-17,20.95,14.43333333,0.3,38.5,94,26,Good
18:00:00,2024-08-17,27.85,10.2,0.47,31.0,90,35,Good
23:00:00,2024-08-17,23.55,9.733333333,0.3,30.2,86,31,Good
6:00:00,2024-08-17,25.85,11.16666667,0.3,27.3,100,33,Good
12:00:00,2024-08-17,42.7,13.03333333,0.41,37.3,78,56,Satisfactory
18:00:00,2024-08-17,61.1,12.9,0.83,32.0,79,82,Satisfactory
23:00:00,2024-08-17,49.65,10.96666667,0.4,32.7,90,68,Satisfactory
6:00:00,2024-08-17,49.25,12.7,0.48,24.9,100,66,Satisfactory
12:00:00,2024-08-17,21.95,12.4,0.3,35.2,86,29,Good
18:00:00,2024-08-17,57.15,11.86666667,0.89,32.4,88,76,Satisfactory
23:00:00,2024-08-17,45.5,11.4,0.55,31.2,89,59,Satisfactory
6:00:00,2024-08-17,45.3,10.5,0.56,25.7,92,57,Satisfactory
12:00:00,2024-08-17,67.15,14.43333333,0.73,36.5,81,89,Satisfactory
18:00:00,2024-08-17,51.5,11.8,0.85,31.6,82,69,Satisfactory
23:00:00,2024-08-17,21.35,10.66666667,0.3,32.8,80,28,Good
6:00:00,2024-08-17,22.55,10.13333333,0.3,24.5,93,30,Good
12:00:00,2024-08-17,27.65,14.0,0.3,37.0,87,38,Good
18:00:00,2024-08-17,48.85,9.9,0.6,31.5,76,65,Satisfactory
23:00:00,2024-08-17,21.6,9.766666667,0.3,32.1,94,28,Good
6:00:00,2024-08-17,22.7,10.3,0.3,27.6,100,30,Good
12:00:00,2024-08-17,28.65,15.8,0.31,37.9,85,38,Good
18:00:00,2024-08-17,31.25,10.53333333,0.37,33.4,92,43,Good
23:00:00,2024-08-17,45.2,10.56666667,0.49,30.8,80,61,Satisfactory
6:00:00,2024-08-17,51.6,11.13333333,0.55,26.7,96,70,Satisfactory
12:00:00,2024-08-17,33.15,13.5,0.31,37.0,86,42,Good
18:00:00,2024-08-17,60.8,13.9,1.09,33.8,76,78,Satisfactory
23:00:00,2024-08-17,20.1,9.366666667,0.3,32.5,86,25,Good
6:00:00,2024-08-17,44.6,12.06666667,0.55,24.2,90,58,Satisfactory
12:00:00,2024-08-17,27.15,13.73333333,0.32,38.4,91,35,Good
18:00:00,2024-08-17,55.15,12.83333333,0.89,30.7,93,70,Satisfactory
23:00:00,2024-08-17,45.9,12.73333333,0.45,33.6,86,58,Satisfactory
6:00:00,2024-08-17,22.55,11.63333333,0.3,24.3,100,30,Good
12:00:00,2024-08-17,46.8,14.16666667,0.5,35.4,80,60,Satisfactory
18:00:00,2024-08-17,28.5,11.3,0.41,33.7,77,37,Good
23:00:00,2024-08-17,56.15,13.13333333,0.7,32.4,82,73,Satisfactory
6:00:00,2024-08-17,28.05,9.933333333,0.3,25.2,96,38,Good
12:00:00,2024-08-17,55.0,16.53333333,0.55,35.4,79,69,Satisfactory
18:00:00,2024-08-17,31.35,11.36666667,0.44,33.8,76,41,Good
23:00:00,2024-08-17,42.45,11.83333333,0.44,30.8,91,55,Satisfactory
6:00:00,2024-08-17,29.5,11.03333333,0.3,26.3,100,38,Good
12:00:00,2024-08-17,26.25,15.66666667,0.3,38.4,93,33,Good
18:00:00,2024-08-17,58.1,13.83333333,0.91,32.6,90,75,Satisfactory
23:00:00,2024-08-17,33.1,9.8,0.3,33.3,86,44,Good
6:00:00,2024-08-17,50.75,11.03333333,0.57,25.5,92,68,Satisfactory
12:00:00,2024-08-17,55.55,14.5,0.61,36.2,76,71,Satisfactory
18:00:00,2024-08-17,29.05,11.16666667,0.35,33.5,87,38,Good
23:00:00,2024-08-17,24.0,10.76666667,0.3,31.1,85,32,Good
6:00:00,2024-08-18,40.95,11.93333333,0.39,26.7,100,56,Satisfactory
12:00:00,2024-08-18,68.25,18.63333333,0.73,36.1,76,91,Satisfactory
18:00:00,2024-08-18,71.6,12.96666667,1.16,32.2,82,94,Satisfactory
23:00:00,2024-08-18,25.3,9.7,0.3,30.1,81,33,Good
6:00:00,2024-08-18,66.9,12.46666667,0.54,25.2,95,90,Satisfactory
12:00:00,2024-08-18,56.95,15.3,0.65,36.8,95,74,Satisfactory
18:00:00,2024-08-18,34.25,11.56666667,0.55,33.5,85,43,Good
23:00:00,2024-08-18,27.35,11.36666667,0.3,30.1,77,37,Good
6:00:00,2024-08-18,29.05,9.5,0.3,27.4,95,38,Good
12:00:00,2024-08-18,24.0,15.73333333,0.3,37.7,86,31,Good
18:00:00,2024-08-18,28.85,11.5,0.45,33.7,76,37,Good
23:00:00,2024-08-18,51.35,11.7,0.6,32.6,88,67,Satisfactory
6:00:00,2024-08-18,22.25,11.06666667,0.3,25.6,100,29,Good
12:00:00,2024-08-18,58.1,15.53333333,0.57,37.1,86,75,Satisfactory
18:00:00,2024-08-18,77.4,14.26666667,1.25,33.4,91,102,Moderate
23:00:00,2024-08-18,61.75,13.23333333,0.69,31.8,82,80,Satisfactory
6:00:00,2024-08-18,47.1,10.63333333,0.47,24.4,100,59,Satisfactory
12:00:00,2024-08-18,31.3,15.3,0.38,36.4,87,40,Good
18:00:00,2024-08-18,25.75,11.7,0.43,31.6,95,33,Good
23:00:00,2024-08-18,24.5,10.93333333,0.3,31.4,91,31,Good
6:00:00,2024-08-18,23.25,10.36666667,0.3,24.6,100,30,Good
12:00:00,2024-08-18,23.15,12.5,0.3,37.2,89,31,Good
18:00:00,2024-08-18,54.15,12.13333333,0.95,31.9,76,69,Satisfactory
23:00:00,2024-08-18,51.35,11.83333333,0.56,31.1,76,69,Satisfactory
6:00:00,2024-08-18,24.9,9.4,0.3,24.9,93,32,Good
12:00:00,2024-08-18,52.05,16.4,0.49,37.3,95,66,Satisfactory
18:00:00,2024-08-18,56.4,13.36666667,0.87,33.6,93,74,Satisfactory
23:00:00,2024-08-18,24.5,10.76666667,0.3,33.0,77,31,Good
6:00:00,2024-08-18,22.05,10.53333333,0.3,26.5,99,28,Good
12:00:00,2024-08-18,68.05,16.33333333,0.68,37.6,81,91,Satisfactory
18:00:00,2024-08-18,71.85,11.5,0.94,31.0,82,99,Satisfactory
23:00:00,2024-08-18,46.65,13.13333333,0.58,31.3,88,61,Satisfactory
6:00:00,2024-08-18,50.3,12.13333333,0.56,24.1,100,65,Satisfactory
12:00:00,2024-08-18,23.05,12.36666667,0.3,38.4,89,29,Good
18:00:00,2024-08-18,52.95,12.23333333,0.78,33.2,81,72,Satisfactory
23:00:00,2024-08-18,26.35,9.766666667,0.3,30.8,90,35,Good
6:00:00,2024-08-18,47.35,12.7,0.59,24.5,98,60,Satisfactory
12:00:00,2024-08-18,25.35,14.9,0.3,35.1,94,35,Good
18:00:00,2024-08-18,22.75,10.13333333,0.31,30.2,95,29,Good
23:00:00,2024-08-18,19.55,10.5,0.3,31.0,89,25,Good
6:00:00,2024-08-18,45.75,12.03333333,0.39,24.1,93,59,Satisfactory
12:00:00,2024-08-18,25.1,13.33333333,0.3,36.1,94,32,Good
18:00:00,2024-08-18,51.6,11.1,0.83,32.3,84,68,Satisfactory
23:00:00,2024-08-18,53.65,12.66666667,0.53,31.4,87,73,Satisfactory
6:00:00,2024-08-18,42.8,10.8,0.37,27.2,100,57,Satisfactory
12:00:00,2024-08-18,30.05,13.03333333,0.3,37.2,85,40,Good
18:00:00,2024-08-18,20.15,10.63333333,0.35,32.5,84,25,Good
23:00:00,2024-08-18,45.95,11.86666667,0.51,30.9,92,60,Satisfactory
6:00:00,2024-08-18,46.65,12.36666667,0.39,27.5,97,63,Satisfactory
12:00:00,2024-08-18,25.65,13.6,0.3,35.8,77,35,Good
18:00:00,2024-08-18,29.55,10.63333333,0.38,32.0,75,38,Good
23:00:00,2024-08-18,47.8,12.73333333,0.47,30.1,81,61,Satisfactory
6:00:00,2024-08-18,27.15,10.96666667,0.31,27.3,91,37,Good
12:00:00,2024-08-18,51.5,16.06666667,0.5,37.8,94,68,Satisfactory
18:00:00,2024-08-18,25.8,11.03333333,0.42,31.1,76,35,Good
23:00:00,2024-08-18,20.95,10.16666667,0.3,32.1,81,27,Good
6:00:00,2024-08-18,30.3,11.33333333,0.3,27.3,100,39,Good
12:00:00,2024-08-18,24.75,14.23333333,0.3,35.7,81,34,Good
18:00:00,2024-08-18,34.5,11.13333333,0.44,30.8,78,46,Good
23:00:00,2024-08-18,23.9,10.33333333,0.3,32.0,91,32,Good
6:00:00,2024-08-18,26.5,9.633333333,0.31,25.9,99,36,Good
12:00:00,2024-08-18,53.7,14.26666667,0.48,38.0,94,73,Satisfactory
18:00:00,2024-08-18,63.95,12.16666667,1.02,32.6,79,85,Satisfactory
23:00:00,2024-08-18,48.2,13.0,0.64,33.9,93,61,Satisfactory
6:00:00,2024-08-18,23.4,10.33333333,0.3,26.6,96,32,Good
12:00:00,2024-08-18,24.9,14.73333333,0.3,34.8,85,31,Good
18:00:00,2024-08-18,21.7,11.4,0.33,32.3,75,28,Good
23:00:00,2024-08-18,21.8,11.16666667,0.3,30.3,83,28,Good
6:00:00,2024-08-18,40.9,12.66666667,0.44,25.7,100,54,Satisfactory
12:00:00,2024-08-18,20.45,12.8,0.3,38.0,81,26,Good
18:00:00,2024-08-18,20.2,10.73333333,0.3,32.6,91,25,Good
23:00:00,2024-08-18,21.5,10.36666667,0.3,31.5,78,28,Good
6:00:00,2024-08-18,24.35,11.1,0.3,26.0,97,32,Good
12:00:00,2024-08-18,47.25,16.4,0.54,34.9,86,59,Satisfactory
18:00:00,2024-08-18,30.8,10.7,0.33,30.3,88,42,Good
23:00:00,2024-08-18,22.3,11.73333333,0.3,34.0,90,30,Good
6:00:00,2024-08-18,53.7,13.3,0.55,25.8,100,72,Satisfactory
12:00:00,2024-08-18,42.95,13.7,0.37,37.8,83,59,Satisfactory
18:00:00,2024-08-18,31.85,9.633333333,0.35,32.1,76,43,Good
23:00:00,2024-08-18,20.8,10.1,0.3,30.3,85,26,Good
6:00:00,2024-08-18,26.05,9.966666667,0.32,24.2,93,33,Good
12:00:00,2024-08-18,61.25,15.43333333,0.48,35.4,76,83,Satisfactory
18:00:00,2024-08-18,37.2,11.03333333,0.46,33.2,95,49,Good
23:00:00,2024-08-18,38.8,11.76666667,0.39,31.4,94,48,Good
6:00:00,2024-08-18,45.35,11.73333333,0.49,25.8,94,58,Satisfactory
12:00:00,2024-08-18,71.55,16.36666667,0.81,36.2,87,95,Satisfactory
18:00:00,2024-08-18,65.6,12.16666667,1.02,30.4,93,88,Satisfactory
23:00:00,2024-08-18,26.25,9.9,0.3,30.8,85,36,Good
6:00:00,2024-08-18,43.3,13.3,0.49,26.0,100,55,Satisfactory
12:00:00,2024-08-18,39.95,16.26666667,0.45,35.4,80,55,Satisfactory
18:00:00,2024-08-18,26.3,9.9,0.35,33.8,76,34,Good
23:00:00,2024-08-18,51.5,10.76666667,0.42,33.5,76,71,Satisfactory
6:00:00,2024-08-19,68.55,13.9,0.81,25.6,96,87,Satisfactory
12:00:00,2024-08-19,48.4,16.0,0.48,37.2,92,66,Satisfactory
18:00:00,2024-08-19,83.75,16.73333333,1.11,33.5,94,107,Moderate
23:00:00,2024-08-19,66.0,13.53333333,0.71,30.5,91,89,Satisfactory
6:00:00,2024-08-19,67.65,11.86666667,0.57,27.5,100,91,Satisfactory
12:00:00,2024-08-19,36.8,16.06666667,0.37,37.3,77,49,Good
18:00:00,2024-08-19,31.45,10.7,0.51,31.9,83,42,Good
23:00:00,2024-08-19,32.25,11.66666667,0.3,31.4,83,41,Good
6:00:00,2024-08-19,70.35,12.26666667,0.62,25.4,100,90,Satisfactory
12:00:00,2024-08-19,34.85,14.36666667,0.34,36.2,75,46,Good
18:00:00,2024-08-19,47.85,15.16666667,0.68,32.4,91,64,Satisfactory
23:00:00,2024-08-19,58.3,12.46666667,0.53,30.1,79,76,Satisfactory
6:00:00,2024-08-19,57.1,12.56666667,0.63,25.5,100,77,Satisfactory
12:00:00,2024-08-19,24.4,12.3,0.3,38.7,83,32,Good
18:00:00,2024-08-19,68.9,14.8,0.91,33.6,92,94,Satisfactory
23:00:00,2024-08-19,64.25,14.93333333,0.71,31.1,83,87,Satisfactory
6:00:00,2024-08-19,27.85,10.46666667,0.33,25.9,100,35,Good
12:00:00,2024-08-19,38.05,16.5,0.38,36.5,78,48,Good
18:00:00,2024-08-19,68.3,16.0,0.98,30.5,93,85,Satisfactory
23:00:00,2024-08-19,26.25,11.53333333,0.3,33.9,90,33,Good
6:00:00,2024-08-19,24.35,10.33333333,0.3,25.6,100,32,Good
12:00:00,2024-08-19,29.25,15.5,0.35,38.3,80,39,Good
18:00:00,2024-08-19,61.5,15.16666667,0.84,33.1,80,80,Satisfactory
23:00:00,2024-08-19,26.45,10.46666667,0.3,30.3,88,33,Good
6:00:00,2024-08-19,39.45,11.03333333,0.38,27.3,100,54,Satisfactory
12:00:00,2024-08-19,34.0,12.46666667,0.34,35.0,82,46,Good
18:00:00,2024-08-19,67.7,12.83333333,0.97,32.1,92,92,Satisfactory
23:00:00,2024-08-19,60.85,12.26666667,0.68,33.9,81,83,Satisfactory
6:00:00,2024-08-19,33.4,9.433333333,0.33,27.5,100,45,Good
12:00:00,2024-08-19,49.25,16.0,0.46,36.1,93,63,Satisfactory
18:00:00,2024-08-19,33.05,10.23333333,0.42,33.5,92,42,Good
23:00:00,2024-08-19,23.95,10.53333333,0.3,31.0,90,31,Good
6:00:00,2024-08-19,30.15,9.7,0.3,27.3,97,40,Good
12:00:00,2024-08-19,46.05,14.9,0.47,38.1,85,58,Satisfactory
18:00:00,2024-08-19,33.25,11.6,0.51,32.3,92,45,Good
23:00:00,2024-08-19,26.7,9.833333333,0.34,33.0,89,34,Good
6:00:00,2024-08-19,48.1,12.4,0.4,27.5,100,65,Satisfactory
12:00:00,2024-08-19,56.95,16.03333333,0.62,38.4,89,72,Satisfactory
18:00:00,2024-08-19,36.35,13.0,0.58,34.0,93,50,Good
23:00:00,2024-08-19,63.85,12.86666667,0.5,31.4,86,88,Satisfactory
6:00:00,2024-08-19,30.0,10.76666667,0.31,27.8,94,38,Good
12:00:00,2024-08-19,61.0,13.46666667,0.69,36.5,93,82,Satisfactory
18:00:00,2024-08-19,56.05,13.56666667,0.73,32.7,94,72,Satisfactory
23:00:00,2024-08-19,62.05,12.66666667,0.47,30.4,91,85,Satisfactory
6:00:00,2024-08-19,27.1,11.86666667,0.3,24.8,100,34,Good
12:00:00,2024-08-19,52.8,16.63333333,0.58,34.9,83,72,Satisfactory
18:00:00,2024-08-19,55.15,14.8,0.69,33.0,80,73,Satisfactory
23:00:00,2024-08-19,26.9,9.866666667,0.31,31.5,87,35,Good
6:00:00,2024-08-19,45.4,11.36666667,0.42,25.0,100,58,Satisfactory
12:00:00,2024-08-19,40.35,14.2,0.36,35.1,80,51,Satisfactory
18:00:00,2024-08-19,55.3,14.36666667,0.9,33.7,75,74,Satisfactory
23:00:00,2024-08-19,45.85,12.73333333,0.43,31.3,77,59,Satisfactory
6:00:00,2024-08-19,30.9,10.5,0.35,26.6,100,42,Good
12:00:00,2024-08-19,29.8,13.53333333,0.32,37.2,85,40,Good
18:00:00,2024-08-19,28.55,12.66666667,0.44,31.7,89,36,Good
23:00:00,2024-08-19,22.6,11.76666667,0.3,31.4,91,29,Good
6:00:00,2024-08-19,29.05,10.9,0.3,27.7,93,37,Good
12:00:00,2024-08-19,25.2,15.8,0.3,36.6,81,32,Good
18:00:00,2024-08-19,69.55,19.36666667,1.13,30.3,85,88,Satisfactory
23:00:00,2024-08-19,36.7,11.23333333,0.34,31.3,89,49,Good
6:00:00,2024-08-19,23.85,10.03333333,0.3,26.1,97,30,Good
12:00:00,2024-08-19,27.95,14.13333333,0.34,35.7,81,36,Good
18:00:00,2024-08-19,58.65,17.9,0.97,31.1,81,76,Satisfactory
23:00:00,2024-08-19,48.35,13.2,0.55,32.4,84,65,Satisfactory
6:00:00,2024-08-19,32.9,10.93333333,0.34,25.4,100,44,Good
12:00:00,2024-08-19,25.2,14.23333333,0.3,38.7,81,32,Good
18:00:00,2024-08-19,43.25,13.5,0.64,31.3,82,59,Satisfactory
23:00:00,2024-08-19,47.4,10.2,0.52,31.8,93,62,Satisfactory
6:00:00,2024-08-19,57.15,11.3,0.65,27.8,100,76,Satisfactory
12:00:00,2024-08-19,27.15,12.3,0.3,34.9,90,36,Good
18:00:00,2024-08-19,70.4,17.23333333,0.99,32.8,79,91,Satisfactory
23:00:00,2024-08-19,59.2,13.16666667,0.62,31.8,92,80,Satisfactory
6:00:00,2024-08-19,49.1,12.06666667,0.64,25.6,100,62,Satisfactory
12:00:00,2024-08-19,48.5,14.1,0.45,35.1,87,62,Satisfactory
18:00:00,2024-08-19,31.85,11.06666667,0.44,31.3,75,42,Good
23:00:00,2024-08-19,23.95,11.7,0.3,31.8,84,33,Good
6:00:00,2024-08-19,30.15,11.63333333,0.32,24.1,92,38,Good
12:00:00,2024-08-19,29.3,15.93333333,0.3,34.9,84,40,Good
18:00:00,2024-08-19,70.5,16.36666667,1.02,30.6,76,91,Satisfactory
23:00:00,2024-08-19,34.25,9.733333333,0.31,33.5,95,47,Good
6:00:00,2024-08-19,25.55,9.766666667,0.32,27.9,97,32,Good
12:00:00,2024-08-19,42.15,14.83333333,0.41,35.9,90,54,Satisfactory
18:00:00,2024-08-19,54.15,15.3,0.74,32.2,81,68,Satisfactory
23:00:00,2024-08-19,45.0,10.4,0.52,30.3,77,57,Satisfactory
6:00:00,2024-08-19,49.65,10.86666667,0.45,24.2,100,64,Satisfactory
12:00:00,2024-08-19,33.15,14.3,0.3,38.1,81,45,Good
18:00:00,2024-08-19,78.45,17.26666667,1.01,33.0,78,101,Moderate
23:00:00,2024-08-19,27.75,11.2,0.33,30.1,76,36,Good
6:00:00,2024-08-19,56.0,12.53333333,0.56,24.2,94,70,Satisfactory
12:00:00,2024-08-19,29.8,14.1,0.33,35.4,89,39,Good
18:00:00,2024-08-19,37.5,12.33333333,0.55,30.2,77,48,Good
23:00:00,2024-08-19,58.15,15.03333333,0.79,30.6,86,73,Satisfactory
6:00:00,2024-08-20,74.7,14.66666667,0.77,26.1,95,95,Satisfactory
12:00:00,2024-08-20,71.35,17.23333333,0.61,36.5,80,94,Satisfactory
18:00:00,2024-08-20,77.55,16.76666667,1.15,33.9,83,102,Moderate
23:00:00,2024-08-20,55.25,11.06666667,0.63,31.7,81,70,Satisfactory
6:00:00,2024-08-20,64.85,11.23333333,0.58,24.5,100,84,Satisfactory
12:00:00,2024-08-20,29.55,13.16666667,0.3,35.0,89,40,Good
18:00:00,2024-08-20,79.45,17.36666667,1.05,31.7,91,106,Moderate
23:00:00,2024-08-20,65.15,14.63333333,0.65,32.5,81,85,Satisfactory
6:00:00,2024-08-20,71.45,14.86666667,0.64,24.4,94,98,Satisfactory
12:00:00,2024-08-20,68.55,16.46666667,0.78,36.2,80,87,Satisfactory
18:00:00,2024-08-20,37.85,11.1,0.43,31.2,90,51,Satisfactory
23:00:00,2024-08-20,28.0,11.9,0.31,32.9,90,37,Good
6:00:00,2024-08-20,35.7,10.16666667,0.35,24.8,96,49,Good
12:00:00,2024-08-20,53.7,15.66666667,0.54,38.4,89,70,Satisfactory
18:00:00,2024-08-20,41.95,11.76666667,0.66,30.7,91,58,Satisfactory
23:00:00,2024-08-20,56.2,14.4,0.61,33.1,90,74,Satisfactory
6:00:00,2024-08-20,58.75,13.06666667,0.67,24.7,100,76,Satisfactory
12:00:00,2024-08-20,37.35,13.8,0.36,35.7,93,47,Good
18:00:00,2024-08-20,43.5,13.63333333,0.51,30.9,87,59,Satisfactory
23:00:00,2024-08-20,59.9,13.76666667,0.57,30.4,89,77,Satisfactory
6:00:00,2024-08-20,26.6,11.73333333,0.3,26.7,100,36,Good
12:00:00,2024-08-20,35.7,14.23333333,0.31,35.4,93,49,Good
18:00:00,2024-08-20,38.75,10.36666667,0.43,33.6,86,52,Satisfactory
23:00:00,2024-08-20,36.5,10.26666667,0.42,33.6,93,49,Good
6:00:00,2024-08-20,64.7,13.66666667,0.65,24.4,95,87,Satisfactory
12:00:00,2024-08-20,72.95,18.03333333,0.58,36.8,85,99,Satisfactory
18:00:00,2024-08-20,31.65,10.26666667,0.37,32.8,80,42,Good
23:00:00,2024-08-20,33.35,11.0,0.32,32.1,91,45,Good
6:00:00,2024-08-20,37.4,12.03333333,0.34,25.6,100,50,Good
12:00:00,2024-08-20,27.25,14.6,0.3,38.1,90,36,Good
18:00:00,2024-08-20,40.15,11.43333333,0.56,33.4,91,55,Satisfactory
23:00:00,2024-08-20,67.9,13.36666667,0.69,32.1,82,91,Satisfactory
6:00:00,2024-08-20,57.35,11.53333333,0.5,24.6,100,78,Satisfactory
12:00:00,2024-08-20,48.55,16.0,0.57,35.3,92,62,Satisfactory
18:00:00,2024-08-20,73.5,18.6,1.19,32.4,93,98,Satisfactory
23:00:00,2024-08-20,33.7,11.86666667,0.3,32.5,85,46,Good
6:00:00,2024-08-20,22.0,9.533333333,0.3,27.7,100,28,Good
12:00:00,2024-08-20,45.85,14.06666667,0.62,38.6,93,59,Satisfactory
18:00:00,2024-08-20,64.1,16.8,0.82,30.9,87,88,Satisfactory
23:00:00,2024-08-20,20.65,10.53333333,0.3,33.3,85,26,Good
6:00:00,2024-08-20,41.55,12.13333333,0.52,24.9,100,53,Satisfactory
12:00:00,2024-08-20,22.55,15.0,0.3,36.2,84,28,Good
18:00:00,2024-08-20,63.95,15.73333333,1.07,30.4,83,82,Satisfactory
23:00:00,2024-08-20,48.55,13.4,0.47,30.9,95,64,Satisfactory
6:00:00,2024-08-20,26.85,11.73333333,0.3,24.6,100,36,Good
